0,1,2,3
0.0,0.0,0.0,100.0
1.0,0.0,0.0,100.0
1.0,1.0,0.0,100.0
0.0,1.0,0.0,100.0
0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,1.0,1.0,0.0
0.0,1.0,1.0,0.0
0.09999999999981467,0.0,0.0,100.0
0.1999999999995579,0.0,0.0,100.0
0.2999999999992664,0.0,0.0,100.0
0.3999999999989749,0.0,0.0,100.0
0.4999999999986943,0.0,0.0,100.0
0.5999999999989468,0.0,0.0,100.0
0.69999999999921,0.0,0.0,100.0
0.7999999999994734,0.0,0.0,100.0
0.8999999999997368,0.0,0.0,100.0
1.0,0.09999999999981467,0.0,100.0
1.0,0.1999999999995579,0.0,100.0
1.0,0.2999999999992664,0.0,100.0
1.0,0.3999999999989749,0.0,100.0
1.0,0.4999999999986943,0.0,100.0
1.0,0.5999999999989468,0.0,100.0
1.0,0.69999999999921,0.0,100.0
1.0,0.7999999999994734,0.0,100.0
1.0,0.8999999999997368,0.0,100.0
0.8999999999995836,1.0,0.0,100.0
0.7999999999999998,1.0,0.0,100.0
0.7000000000006934,1.0,0.0,100.0
0.6000000000013869,1.0,0.0,100.0
0.5000000000020587,1.0,0.0,100.0
0.4000000000016644,1.0,0.0,100.0
0.3000000000012483,1.0,0.0,100.0
0.2000000000008322,1.0,0.0,100.0
0.100000000000416,1.0,0.0,100.0
0.0,0.8999999999995836,0.0,100.0
0.0,0.7999999999999998,0.0,100.0
0.0,0.7000000000006934,0.0,100.0
0.0,0.6000000000013869,0.0,100.0
0.0,0.5000000000020587,0.0,100.0
0.0,0.4000000000016644,0.0,100.0
0.0,0.3000000000012483,0.0,100.0
0.0,0.2000000000008322,0.0,100.0
0.0,0.100000000000416,0.0,100.0
0.09999999999981467,0.0,1.0,0.0
0.1999999999995579,0.0,1.0,0.0
0.2999999999992664,0.0,1.0,0.0
0.3999999999989749,0.0,1.0,0.0
0.4999999999986943,0.0,1.0,0.0
0.5999999999989468,0.0,1.0,0.0
0.69999999999921,0.0,1.0,0.0
0.7999999999994734,0.0,1.0,0.0
0.8999999999997368,0.0,1.0,0.0
1.0,0.09999999999981467,1.0,0.0
1.0,0.1999999999995579,1.0,0.0
1.0,0.2999999999992664,1.0,0.0
1.0,0.3999999999989749,1.0,0.0
1.0,0.4999999999986943,1.0,0.0
1.0,0.5999999999989468,1.0,0.0
1.0,0.69999999999921,1.0,0.0
1.0,0.7999999999994734,1.0,0.0
1.0,0.8999999999997368,1.0,0.0
0.8999999999995836,1.0,1.0,0.0
0.7999999999999998,1.0,1.0,0.0
0.7000000000006934,1.0,1.0,0.0
0.6000000000013869,1.0,1.0,0.0
0.5000000000020587,1.0,1.0,0.0
0.4000000000016644,1.0,1.0,0.0
0.3000000000012483,1.0,1.0,0.0
0.2000000000008322,1.0,1.0,0.0
0.100000000000416,1.0,1.0,0.0
0.0,0.8999999999995836,1.0,0.0
0.0,0.7999999999999998,1.0,0.0
0.0,0.7000000000006934,1.0,0.0
0.0,0.6000000000013869,1.0,0.0
0.0,0.5000000000020587,1.0,0.0
0.0,0.4000000000016644,1.0,0.0
0.0,0.3000000000012483,1.0,0.0
0.0,0.2000000000008322,1.0,0.0
0.0,0.100000000000416,1.0,0.0
0.0,0.0,0.09999999999981467,90.00000000001853
0.0,0.0,0.1999999999995579,80.00000000004422
0.0,0.0,0.2999999999992664,70.00000000007337
0.0,0.0,0.3999999999989749,60.00000000010252
0.0,0.0,0.4999999999986943,50.00000000013056
0.0,0.0,0.5999999999989468,40.00000000010531
0.0,0.0,0.69999999999921,30.000000000079016
0.0,0.0,0.7999999999994734,20.000000000052683
0.0,0.0,0.8999999999997368,10.000000000026333
1.0,0.0,0.09999999999981467,90.00000000001853
1.0,0.0,0.1999999999995579,80.0000000000442
1.0,0.0,0.2999999999992664,70.00000000007333
1.0,0.0,0.3999999999989749,60.000000000102496
1.0,0.0,0.4999999999986943,50.0000000001306
1.0,0.0,0.5999999999989468,40.000000000105324
1.0,0.0,0.69999999999921,30.000000000079016
1.0,0.0,0.7999999999994734,20.000000000052687
1.0,0.0,0.8999999999997368,10.00000000002633
1.0,1.0,0.09999999999981467,90.00000000001855
1.0,1.0,0.1999999999995579,80.00000000004417
1.0,1.0,0.2999999999992664,70.00000000007331
1.0,1.0,0.3999999999989749,60.00000000010251
1.0,1.0,0.4999999999986943,50.00000000013058
1.0,1.0,0.5999999999989468,40.00000000010534
1.0,1.0,0.69999999999921,30.00000000007901
1.0,1.0,0.7999999999994734,20.000000000052683
1.0,1.0,0.8999999999997368,10.000000000026331
0.0,1.0,0.09999999999981467,90.00000000001855
0.0,1.0,0.1999999999995579,80.00000000004425
0.0,1.0,0.2999999999992664,70.00000000007341
0.0,1.0,0.3999999999989749,60.00000000010258
0.0,1.0,0.4999999999986943,50.00000000013061
0.0,1.0,0.5999999999989468,40.00000000010538
0.0,1.0,0.69999999999921,30.000000000079076
0.0,1.0,0.7999999999994734,20.000000000052715
0.0,1.0,0.8999999999997368,10.000000000026349
0.0923679274106517,0.4605742807381244,0.0,100.0
0.9152217186777626,0.5468402906274978,0.0,100.0
0.4500000000018615,0.9133974596216763,0.0,100.0
0.5499999999988205,0.08660254037843171,0.0,100.0
0.6500000000008004,0.9133974596219512,0.0,100.0
0.0888543020725871,0.6509201999022065,0.0,100.0
0.9133974596218086,0.3499999999991206,0.0,100.0
0.3475303635242551,0.08190748804974719,0.0,100.0
0.9103703875043379,0.7586725654707318,0.0,100.0
0.250817301762687,0.9138693290130382,0.0,100.0
0.7459788032314766,0.0795922568967892,0.0,100.0
0.0866025403788042,0.2500000000010402,0.0,100.0
0.09056972474474845,0.8408174380938657,0.0,100.0
0.8495762630717529,0.9153227954948183,0.0,100.0
0.1504237369277891,0.08467720450543256,0.0,100.0
0.9170502595852439,0.150593231699023,0.0,100.0
0.3501362169619658,0.913476104520136,0.0,100.0
0.4000227028286922,0.8268080267265112,0.0,100.0
0.5000037838059687,0.8267971038241898,0.0,100.0
0.4500044144404198,0.7401949275428534,0.0,100.0
0.5500013663751488,0.7401931677420537,0.0,100.0
0.5000009634704363,0.6535903947466358,0.0,100.0
0.3996660322685218,0.6539624100660317,0.0,100.0
0.4492890262150218,0.5674132367139487,0.0,100.0
0.5498816649485162,0.567058380586982,0.0,100.0
0.4998617818618976,0.4804675945786104,0.0,100.0
0.5999572411359391,0.4804104109524929,0.0,100.0
0.3992029949383341,0.4808333042715242,0.0,100.0
0.449844129468241,0.3938707812513985,0.0,100.0
0.3508014145113751,0.394426123139271,0.0,100.0
0.6499731510146841,0.5670034207262445,0.0,100.0
0.7044542185661735,0.4836609274158974,0.0,100.0
0.6507352432846272,0.3943325211712252,0.0,100.0
0.2989417123120309,0.4807819782420583,0.0,100.0
0.4001075906650118,0.3073017552560432,0.0,100.0
0.3000000000029329,0.3071796769753518,0.0,100.0
0.4999919533568893,0.3072147840053002,0.0,100.0
0.4500000000024962,0.2205771365973902,0.0,100.0
0.7516124797967327,0.5701303236396056,0.0,100.0
0.7002642718023645,0.6541163631790484,0.0,100.0
0.7535358109397494,0.3987254670893927,0.0,100.0
0.7000000000012366,0.3071796769756577,0.0,100.0
0.8000000000003891,0.6535898384882719,0.0,100.0
0.7471434102059789,0.738605450528609,0.0,100.0
0.5500000000021403,0.2205771365975497,0.0,100.0
0.8109810542586328,0.304753609815471,0.0,100.0
0.7487737367126539,0.2215627586077859,0.0,100.0
0.3001627035935245,0.8268888562051477,0.0,100.0
0.1994089234458856,0.8296981761685946,0.0,100.0
0.2499286045088542,0.7410578833522045,0.0,100.0
0.1494939110587462,0.7431601482469266,0.0,100.0
0.1967429917984388,0.6534863612147317,0.0,100.0
0.147506470839524,0.5596891567283323,0.0,100.0
0.2461396475416211,0.5647585225755517,0.0,100.0
0.2006125504552567,0.4738835212418009,0.0,100.0
0.1629581819743504,0.3803886475363469,0.0,100.0
0.3488732355465843,0.5672558538991084,0.0,100.0
0.6000008583640313,0.8267954148199791,0.0,100.0
0.8994183955992584,0.6528983889292926,0.0,100.0
0.6499999999991334,0.08660254037864022,0.0,100.0
0.9157740970141776,0.4494733817703521,0.0,100.0
0.8167956118738321,0.4899817334731324,0.0,100.0
0.4498499977837825,0.08393456559302379,0.0,100.0
0.5500007736960179,0.9133979063146327,0.0,100.0
0.2471893802660854,0.08407329706072977,0.0,100.0
0.1856343100128921,0.1794039491425673,0.0,100.0
0.9132469817449552,0.2508911402519999,0.0,100.0
0.6000202362686522,0.6536923509744801,0.0,100.0
0.7499293771789075,0.9137183489341745,0.0,100.0
0.349200695495714,0.2288327370242562,0.0,100.0
0.5500650581848779,0.3939126281557882,0.0,100.0
0.649571690502735,0.7400329444146918,0.0,100.0
0.6994408893754029,0.8265574229272837,0.0,100.0
0.6001320424719053,0.3072989805838405,0.0,100.0
0.8150407418201521,0.818302436705409,0.0,100.0
0.6500000000016609,0.220577136597522,0.0,100.0
0.3499640762739982,0.740782962569714,0.0,100.0
0.298552431323003,0.6535506656128902,0.0,100.0
0.1530678781041704,0.9178724624824317,0.0,100.0
0.9167537064254059,0.8508718537559956,0.0,100.0
0.08296629115975593,0.1498875452108657,0.0,100.0
0.1890575670468488,0.294084236215794,0.0,100.0
0.8440933898604547,0.09385434397709348,0.0,100.0
0.2503952377171325,0.3884573638917705,0.0,100.0
0.07972803913531311,0.3493512757062616,0.0,100.0
0.8380531170040462,0.1999999999995608,0.0,100.0
0.8406928938275631,0.3992789991981978,0.0,100.0
0.2898261153518067,0.1633999302292042,0.0,100.0
0.06578358757521634,0.7469795572487383,0.0,100.0
0.6999999999992162,0.1535898384871379,0.0,100.0
0.5999999999988372,0.1535898384867518,0.0,100.0
0.4999999999989005,0.1535898384865988,0.0,100.0
0.3977345286928258,0.1553736159967034,0.0,100.0
0.832596189432157,0.73014428415014,0.0,100.0
0.06525626353167142,0.5500000000017228,0.0,100.0
0.8366096411895949,0.58268811503156,0.0,100.0
0.2613872612265487,0.2359890604552145,0.0,100.0
0.926794919243098,0.926794919243139,0.0,100.0
0.07320508075687601,0.9267949192431241,0.0,100.0
0.9267949192432314,0.07320508075664824,0.0,100.0
0.07320508075662228,0.0732050807567834,0.0,100.0
0.7753798093615696,0.1497198395936735,0.0,100.0
0.5499999999988205,0.0,0.9133974600567252,8.660253994327498
0.5500000002223373,0.0,0.08660254047865651,91.33974595213432
0.09360647489806603,0.0,0.5371453202746734,46.28546797253266
0.9059727589891989,0.0,0.5363696585961282,46.3630341403872
0.3499999999991207,0.0,0.9133974600569655,8.660253994303455
0.9111456977187434,0.0,0.3490798003270428,65.09201996729573
0.08885430199386257,0.0,0.3490798001927369,65.09201998072632
0.3499999999808575,0.0,0.08660254046704607,91.3397459532954
0.913397460056485,0.0,0.7499999999993415,25.00000000006587
0.7491826980858188,0.0,0.08613067124048158,91.38693287595186
0.08872509783301413,0.0,0.7479584669657552,25.204153303424505
0.7459788028636634,0.0,0.9204077427087631,7.959225729123692
0.09056972471635019,0.0,0.159182561958767,84.08174380412328
0.1554440548105852,0.0,0.9045047171458535,9.54952828541466
0.9094302750857983,0.0,0.1591825620729116,84.08174379270882
0.6498637830002305,0.0,0.08652389563454728,91.34761043654528
0.5999772971921724,0.0,0.173191973522552,82.68080264774481
0.4999962163795877,0.0,0.1732028963738485,82.67971036261522
0.5499955856198628,0.0,0.2598050727453152,74.01949272546852
0.4499986337885261,0.0,0.2598068324565674,74.01931675434332
0.4999990365629171,0.0,0.3464096053838487,65.35903946161517
0.5999991034265846,0.0,0.3464096442449168,65.35903557550843
0.5499999997444056,0.0,0.4330127017947832,56.69872982052178
0.4499998394180081,0.0,0.433012609085317,56.69873909146833
0.4999999730976293,0.0,0.5196152264626854,48.038477353731516
0.5999999949468662,0.0,0.5196152393297895,48.0384760670211
0.4000603233064596,0.0,0.5196500696465386,48.03499303534617
0.4500100493836942,0.0,0.6062235838455294,39.377641615447104
0.350072083327635,0.0,0.6062593992348004,39.374060076519974
0.3495587791896816,0.0,0.4335052844274898,56.64947155725106
0.400013688746903,0.0,0.6928282249798895,30.71717750201107
0.5000020185209049,0.0,0.6928214870834508,30.71785129165494
0.3000142952517202,0.0,0.6928285752269726,30.717142477302765
0.4499999999917283,0.0,0.7794228616448098,22.057713835519042
0.2512989235404786,0.0,0.6061642658249101,39.38357341750903
0.5500000000440867,0.0,0.7794228615916386,22.057713840836154
0.6000003359476443,0.0,0.6928205157259153,30.717948427408494
0.6499999995500672,0.0,0.7794228612230126,22.05771387769876
0.7000000550778186,0.0,0.6928203535315023,30.717964646849797
0.7481067654678478,0.0,0.778289885339513,22.171011466048714
0.8145899395664787,0.0,0.6967908754848077,30.32091245151926
0.7499999984566567,0.0,0.6062177809929821,39.37822190070181
0.1857572588869334,0.0,0.6970883572167329,30.291164278326743
0.2507333546230893,0.0,0.778791928267975,22.120807173202525
0.6499953306873913,0.0,0.2598049259426249,74.01950740573756
0.6999990716486313,0.0,0.3464096264880374,65.35903735119632
0.7499990664017767,0.0,0.2598070832361929,74.01929167638077
0.8025170579673783,0.0,0.3471468489293025,65.28531510706978
0.7504257476045693,0.0,0.4331638022940288,56.683619770597126
0.8507267611977392,0.0,0.2573761510520541,74.26238489479462
0.8508899798364684,0.0,0.4392292254599317,56.077077454006805
0.800125133106597,0.0,0.5206546227494162,47.934537725058355
0.6998363624263505,0.0,0.1731106051498828,82.68893948501176
0.3999991416836735,0.0,0.1732045853783229,82.67954146216773
0.3499996291786603,0.0,0.2598074072291625,74.0192592770838
0.2999997950976633,0.0,0.1732049626874351,82.67950373125652
0.2499999039444828,0.0,0.25980756598611,74.01924340138908
0.1992455390087958,0.0,0.1703960961073845,82.96039038926159
0.1494829485078115,0.0,0.2569541044816092,74.3045895518391
0.1968848374003347,0.0,0.3471233797159861,65.2876620284014
0.1473444797427182,0.0,0.4386131013017776,56.13868986982225
0.2469303850174563,0.0,0.435724387458871,56.42756125411293
0.1956618024956379,0.0,0.5218429420069112,47.815705799308944
0.2499999998933964,0.0,0.08660254058721739,91.3397459412783
0.3499999999393633,0.0,0.7794228616979637,22.057713830203653
0.8007118920879218,0.0,0.1698963995268081,83.01036004731922
0.08660254053482774,0.0,0.6500000004571923,34.99999995428079
0.6500000004701811,0.0,0.9133974598933194,8.660254010668064
0.9133974598933193,0.0,0.6500000004701811,34.999999952981895
0.4499992264698736,0.0,0.08660209377158352,91.33979062284163
0.4499999999989705,0.0,0.9133974601023107,8.660253989768945
0.9170502597986379,0.0,0.8494067682973,15.059323170270018
0.254099885175329,0.0,0.9184537498577845,8.154625014221557
0.3999259862958888,0.0,0.3464919833682969,65.35080166317036
0.5500020619141256,0.0,0.6062189723615479,39.37810276384524
0.2988832535044174,0.0,0.3470766680309861,65.29233319690142
0.6500706526377322,0.0,0.4330377094293495,56.69622905706509
0.6500004074663095,0.0,0.6062180172741588,39.37819827258412
0.7001036557031202,0.0,0.5198178621316898,48.01821378683101
0.3003621276937847,0.0,0.5198243165432065,48.017568345679386
0.07989182594289505,0.0,0.8465153989756306,15.348460102436963
0.8469465046677456,0.0,0.08207927286417699,91.79207271358231
0.8440933894161967,0.0,0.9061456557915314,9.385434420846872
0.1529511297074871,0.0,0.08219493533801817,91.78050646619816
0.8380531163733388,0.0,0.7999999999994729,20.00000000005273
0.1619767223443415,0.0,0.799834290161666,20.016570983833425
0.8391747216398855,0.0,0.6002081080606616,39.979189193933856
0.1621435221654439,0.0,0.602919293686617,39.70807063133834
0.600000000019268,0.0,0.8464101606417213,15.358983935827887
0.5000000000904861,0.0,0.8464101608337533,15.358983916624693
0.3999999999980667,0.0,0.8464101608725948,15.358983912740538
0.2999999999687308,0.0,0.8464101608997662,15.3589839100234
0.6999999995289826,0.0,0.8464101602147744,15.358983978522572
0.9342605467992647,0.0,0.2531277026887451,74.6872297311255
0.06578139503471042,0.0,0.2530432933259759,74.69567066740242
0.06525626334974687,0.0,0.4499999999988346,55.00000000011652
0.9341610583651434,0.0,0.4474161923325934,55.25838076674065
0.07320508072309795,0.0,0.07320508075530147,92.67949192446983
0.9267949192855981,0.0,0.9267949192855981,7.320508071440198
0.07320508066682055,0.0,0.9267949195906876,7.320508040931247
0.9267949195906875,0.0,0.07320508066682056,92.67949193331793
0.2229377899261419,0.0,0.8486878811790207,15.131211882097942
0.7752464147300058,0.0,0.8502506888108109,14.974931118918928
1.0,0.5499999999988205,0.9133974600567252,8.660253994327485
1.0,0.5500000002223373,0.08660254047865651,91.33974595213434
1.0,0.09360647489806603,0.5371453202746734,46.28546797253265
1.0,0.9059727589891989,0.5363696585961281,46.36303414038721
1.0,0.3499999999991207,0.9133974600569655,8.66025399430345
1.0,0.9111456977187434,0.3490798003270428,65.09201996729571
1.0,0.08885430199386257,0.3490798001927369,65.0920199807263
1.0,0.3499999999808575,0.08660254046704607,91.33974595329536
1.0,0.7468074570211313,0.9199358733750859,8.006412662491424
1.0,0.7491826980858188,0.08613067124048158,91.38693287595186
1.0,0.08872509783301413,0.7479584669657552,25.204153303424498
1.0,0.9112749018939089,0.7479584668550658,25.204153314493432
1.0,0.09056972471635019,0.159182561958767,84.08174380412329
1.0,0.1554440548105852,0.9045047171458535,9.54952828541466
1.0,0.9094302750857983,0.1591825620729116,84.08174379270882
1.0,0.6498637830002305,0.08652389563454728,91.34761043654528
1.0,0.5999772971921724,0.173191973522552,82.68080264774478
1.0,0.4999962163795877,0.1732028963738485,82.6797103626151
1.0,0.5499955856198628,0.2598050727453152,74.01949272546842
1.0,0.4499986337885261,0.2598068324565674,74.01931675434328
1.0,0.4999990365629171,0.3464096053838487,65.35903946161513
1.0,0.5999991034265846,0.3464096442449168,65.3590355755083
1.0,0.5499999997444056,0.4330127017947832,56.698729820521635
1.0,0.4499998394180081,0.433012609085317,56.698739091468234
1.0,0.4999999730976293,0.5196152264626854,48.038477353731416
1.0,0.5999999949468662,0.5196152393297895,48.03847606702101
1.0,0.4000603233064596,0.5196500696465386,48.03499303534609
1.0,0.4500100493836942,0.6062235838455294,39.37764161544705
1.0,0.350072083327635,0.6062593992348004,39.37406007651993
1.0,0.3495587791896816,0.4335052844274898,56.64947155725095
1.0,0.400013688746903,0.6928282249798895,30.717177502011033
1.0,0.5000020185209049,0.6928214870834508,30.717851291654913
1.0,0.3000142952517202,0.6928285752269726,30.717142477302737
1.0,0.4499999999917283,0.7794228616448098,22.057713835519017
1.0,0.2512989235404786,0.6061642658249101,39.38357341750896
1.0,0.5500000000440867,0.7794228615916386,22.057713840836136
1.0,0.6000003359476443,0.6928205157259153,30.717948427408476
1.0,0.6499999995500672,0.7794228612230126,22.057713877698763
1.0,0.7000000550778186,0.6928203535315024,30.717964646849786
1.0,0.7481090902835879,0.7782798203616522,22.1720179638348
1.0,0.814282786339621,0.6964741172109288,30.35258827890714
1.0,0.749999998456657,0.6062177809929822,39.3782219007018
1.0,0.1857572588869334,0.6970883572167329,30.29116427832671
1.0,0.2507333546230893,0.778791928267975,22.1208071732025
1.0,0.6499953306873913,0.2598049259426249,74.01950740573744
1.0,0.6999990716486313,0.3464096264880374,65.35903735119625
1.0,0.7499990664017767,0.2598070832361929,74.0192916763807
1.0,0.8025170579673783,0.3471468489293025,65.28531510706976
1.0,0.7504257476045693,0.4331638022940288,56.68361977059712
1.0,0.8507267611977392,0.2573761510520541,74.26238489479458
1.0,0.8508899798364684,0.4392292254599316,56.07707745400683
1.0,0.800125133106597,0.520654622749416,47.93453772505842
1.0,0.6998363624263505,0.1731106051498828,82.68893948501173
1.0,0.3999991416836735,0.1732045853783229,82.67954146216775
1.0,0.3499996291786603,0.2598074072291625,74.01925927708376
1.0,0.2999997950976633,0.1732049626874351,82.6795037312565
1.0,0.2499999039444828,0.25980756598611,74.019243401389
1.0,0.1992455390087958,0.1703960961073845,82.96039038926159
1.0,0.1494829485078115,0.2569541044816092,74.30458955183909
1.0,0.1968848374003347,0.3471233797159861,65.28766202840136
1.0,0.1473444797427182,0.4386131013017776,56.138689869822244
1.0,0.2469303850174563,0.435724387458871,56.427561254112874
1.0,0.1956618024956379,0.5218429420069112,47.815705799308866
1.0,0.2499999998933964,0.08660254058721739,91.33974594127828
1.0,0.3499999999393633,0.7794228616979637,22.057713830203628
1.0,0.8007118920879218,0.1698963995268081,83.01036004731918
1.0,0.08660254053482774,0.6500000004571923,34.99999995428076
1.0,0.9133974598933196,0.6500000004701811,34.999999952981895
1.0,0.6500000004701811,0.9133974598933194,8.660254010668067
1.0,0.4499992264698736,0.08660209377158352,91.33979062284163
1.0,0.4499999999989705,0.9133974601023107,8.660253989768929
1.0,0.8440998673706722,0.9054387760749831,9.4561223925017
1.0,0.254099885175329,0.9184537498577845,8.154625014221551
1.0,0.3999259862958888,0.3464919833682969,65.35080166317029
1.0,0.5500020619141256,0.6062189723615479,39.378102763845185
1.0,0.2988832535044174,0.3470766680309861,65.29233319690135
1.0,0.6500706526377322,0.4330377094293495,56.696229057065025
1.0,0.6500004074663096,0.6062180172741588,39.378198272584136
1.0,0.7001036557031202,0.5198178621316898,48.01821378683101
1.0,0.3003621276937847,0.5198243165432065,48.0175683456793
1.0,0.9200321609002504,0.8466710753564111,15.332892464358908
1.0,0.07989182594289505,0.8465153989756306,15.348460102436958
1.0,0.8469465046677456,0.08207927286417699,91.79207271358229
1.0,0.1529511297074871,0.08219493533801817,91.78050646619818
1.0,0.8380232771321704,0.799834290204456,20.016570979554427
1.0,0.1619767223443415,0.799834290161666,20.016570983833414
1.0,0.8391747216398859,0.6002081080606609,39.979189193933934
1.0,0.1621435221654439,0.602919293686617,39.70807063133828
1.0,0.600000000019268,0.8464101606417213,15.358983935827892
1.0,0.5000000000904861,0.8464101608337533,15.358983916624668
1.0,0.3999999999980667,0.8464101608725948,15.35898391274052
1.0,0.2999999999687308,0.8464101608997662,15.358983910023383
1.0,0.6999999995289826,0.8464101602147744,15.358983978522577
1.0,0.9342605467992647,0.2531277026887451,74.68722973112544
1.0,0.06578139503471042,0.2530432933259759,74.69567066740242
1.0,0.06525626334974687,0.4499999999988346,55.00000000011653
1.0,0.9341610583651434,0.4474161923325934,55.258380766740686
1.0,0.926794919004752,0.926794919004752,7.320508099524812
1.0,0.07320508072309795,0.07320508075530147,92.67949192446984
1.0,0.07320508066682055,0.9267949195906876,7.320508040931245
1.0,0.9267949195906875,0.07320508066682056,92.67949193331792
1.0,0.7754079382673089,0.8499797840461901,15.00202159538101
1.0,0.2229377899261419,0.8486878811790207,15.13121188209793
0.4500000000018616,1.0,0.9133974600568332,8.660253994316692
0.4499999997027733,1.0,0.08660254051547951,91.33974594845203
0.9076320718302293,1.0,0.5394257188813089,46.05742811186912
0.09500008889732137,1.0,0.5360897072940244,46.39102927059761
0.6524696361189333,1.0,0.9180925123399126,8.190748766008753
0.0885799522647519,1.0,0.3487241101681213,65.12758898318792
0.9111456981492151,1.0,0.3490797996374495,65.09202003625502
0.6499999997678401,1.0,0.08660254047727481,91.3397459522725
0.2531925432680322,1.0,0.9199358735715839,8.006412642841628
0.913397460056485,1.0,0.7499999999993416,25.00000000006586
0.2478847955337423,1.0,0.0856285974520032,91.43714025479973
0.08872509842607013,1.0,0.7479584673842842,25.20415326157164
0.8461324857092742,1.0,0.08436963028841941,91.56303697115808
0.8495762630194229,1.0,0.9153227958962418,8.467720410375831
0.0875881546379067,1.0,0.1626736528900961,83.73263471099041
0.3496187779981124,1.0,0.08645677954397353,91.35432204560264
0.399907774724399,1.0,0.1731973503832816,82.68026496167184
0.499984628508548,1.0,0.1732037926670357,82.67962073329643
0.4499820666515093,1.0,0.2598061182481043,74.01938817518959
0.5499944486881747,1.0,0.2598071562245964,74.01928437754034
0.4999960856607343,1.0,0.3464098337008842,65.35901662991161
0.5999984221974477,1.0,0.3464100292426471,65.35899707573533
0.5499990845563859,1.0,0.4330126252285727,56.69873747714277
0.4499991953170763,1.0,0.4330126349196501,56.69873650803501
0.5000000004697454,1.0,0.5196152422261205,48.03847577738799
0.3999998666178597,1.0,0.519615231748736,48.038476825126466
0.5999998479044144,1.0,0.5196152288835959,48.03847711164041
0.5499999753435776,1.0,0.6062177798282483,39.37822201717519
